source_language,target_language,source,reference,doc_id,client_id,sender
en,fr,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,Suivez les étapes ci-dessous pour effectuer une réparation de synchronisation sur votre liseuse #PRS_ORG# (vous aurez besoin d'une connexion Wi-Fi avant de commencer) :,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,1,1,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,Go to your Home screen.,Allez sur votre écran d'accueil.,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,2,2,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,Tap on the More icon at the bottom-left of the screen (3 horizontal lines).,"Appuyez sur l'icône ""Plus"" en bas à gauche de l'écran (3 lignes horizontales).",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,3,3,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,Tap Settings.,"Appuyez sur ""Paramètres"".",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,4,4,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,Tap Device information.,"Appuyez sur ""Informations de l'appareil"".",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,5,5,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,"Beside Repair/restore your #PRS_ORG# account, tap Repair/Restore.","À côté de réparer/restaurer votre compte #PRS_ORG#, appuyez sur ""Réparer""/""Restaurer"".",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,6,6,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,Tap Repair now/Restore,"Appuyez sur ""Réparer maintenant""/""Restaurer""",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,7,7,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,"When the syncing has completed, please tap again on Sync Now, to install any available upgrades.","Lorsque la synchronisation a terminé, veuillez appuyer sur ""Sync. maintenant"", pour installer toutes les mises à niveau disponibles.",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
fr,en,C’est fait,Done,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,customer
en,fr,Can you open your book now?,Pouvez-vous ouvrir votre livre maintenant ?,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
fr,en,Oui jai reussi a l’ouvrir merci,"Yes, I managed to open it, thanks",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,customer
en,fr,Great!!,Très bien !!,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,I am glad that you have accessed your eBook now!!,Je suis content que vous puissiez accéder à votre eBook maintenant !!,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
fr,en,Merci bonne journée,"Thank you, have a nice day",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,customer
en,fr,"For your reference, I will be sending you a transcript of our conversation.","Pour votre information, je vous enverrai une transcription de notre conversation.",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,"Should you have any further questions or concerns, you can always reply back to that email and we will be able to assist you further.","Si vous avez d'autres questions ou préoccupations, vous pouvez toujours répondre à cet e-mail et nous serons en mesure de vous aider davantage.",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with today?,Y a-t-il autre chose que je puisse faire pour vous aider ?,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
fr,en,Non c’est parfait comme sa merci,"No, it's perfect, thank you",en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,customer
en,fr,Thanks for chatting with #PRS_ORG# today.,Merci d'avoir discuté avec #PRS_ORG# aujourd'hui.,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
en,fr,Have a great day!,Passez une bonne journée.,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
fr,en,A vous aussi,You too,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,customer
en,fr,Thank you,Merci !,en_fr_#CLIENT-02#_default021-01-03-7,#CLIENT-02#,agent
fr,en,j'aimerais savoir comment transféférer le livre que je viens d'acheter sur la liseuse qui est branchée à mon ordinateur?,I would like to know how to transfer the book I just purchased on the reader that is connected to my computer?,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
fr,en,"Le miroir de nos peines, date d'achat aujourd'hui-même, il y a 1/2 heure environ!","Le miroir de nos peines, date of purchase today, about 1/2 hour ago!",en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour l'information.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Je serai ravi de vous aider.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,"Nice to meet you, #NAME#.","Ravi de vous rencontrer, #NAME#.",en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,I hope you are having a great day!,J'espère que vous passez une bonne journée !,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Can I please know what eReader model you have?,Puis-je savoir quel est votre modèle de liseuse ?,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
fr,en,#PRS_ORG#,#PRS_ORG#,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
en,fr,Can I please know if you're signed into your account on the #PRS_ORG#?,Puis-je s'il savoir si vous êtes connecté à votre compte sur le #PRS_ORG# ?,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
fr,en,oui,yes.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
en,fr,Can you please provide me with the Book title that you're having issues with?,Pouvez-vous me fournir le titre du livre avec lequel vous rencontrez des problèmes ?,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
fr,en,Le miroir de nos peines,Le miroir de nos peines,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
en,fr,Please do the following steps on your #PRS_ORG#.,Veuillez effectuer les étapes suivantes sur votre liseuse #PRS_ORG#.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,1,1,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Go to your Home screen.,Allez sur votre écran d'accueil.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,2,2,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Tap the More icon at the bottom of the screen.,Appuyez sur l'icône Plus au bas de l'écran.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,3,3,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Tap Settings.,Appuyez sur Paramètres.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,4,4,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Tap Device information.,Appuyez sur Informations sur l'appareil.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,5,5,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,"Beside Repair your #PRS_ORG# account, tap Repair.","À côté de Réparer votre compte #PRS_ORG#, appuyez sur Réparer.",en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,6,6,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Tap Repair now.,Appuyez sur Réparer maintenant.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,I just need to refresh this interaction every two minutes so if you could let me know how's everything going that'd be great.,"J'ai juste besoin de rafraîchir cette interaction toutes les deux minutes, donc si vous pouviez me faire savoir comment ça se passe, ce serait formidable.",en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
fr,en,parfait c.est transféré!,Perfect it has transferred!,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
fr,en,Merci!,Thank you! ,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
en,fr,Splendid!,Splendide !,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,I'm glad I was able to help you solve this issue.,Je suis content d'avoir pu vous aider à résoudre ce problème.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Thank you for choosing us.,Merci de nous avoir choisi.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
fr,en,Non je m'e n vais lire mon livre!,No I'm going to go read my book!,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
en,fr,I would truly appreciate it.,Je l'apprécierais vraiment.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,agent
fr,en,Parfait,Perfect.,en_fr_#CLIENT-02#_default021-01-03-13,#CLIENT-02#,customer
fr,en,"Bonjour,","Hello,",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,"j'ai acheté un livre et même après synchronisation j'ai le message ""oups !","I bought a book and even after synchronization, I get the message ""oups!",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,"impossible d'ouvrir ce document""","cannot open this document""",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,Pouvez-vous m'aider SVP ?,Can you help me please?,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,Dernier achat 06/01/#NUMBER#,Last purchase 06/01/#NUMBER#,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour l'information.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Nous serons heureux de vous aider.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Please allow me a couple of minutes,Veuillez nous accorder quelques minutes,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,"Le fichier qui pose problème est le suivant : ""Lieutenant Eve Dallas (Tome 2) - Crimes pour l'exemple""","The file that is problematic is the following: ""Lieutenant Eve Dallas (Volume 2) - Crimes for example""",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,acheté le 01/01/#NUMBER#,bought on 01/01/#NUMBER#,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,What I am going to do is delete and add the book again.,Ce que nous ferons est de supprimer et d'ajouter à nouveau le livre.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"After you are going to troubleshoot your reader with 2 procedures, one moment please","Après avoir résolu le problème de votre lecteur avec 2 procédures, un instant s'il vous plaît.",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,ok merci,"oK, thanks",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,"It is done, now please try to perform this procedure:","C'est fait, maintenant essayez d'effectuer cette procédure :",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"To perform a sync repair on your eReader, please follow the steps indicated below:","Pour effectuer une réparation de synchronisation sur votre liseuse, veuillez suivre les étapes indiquées ci-dessous :",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,1,1.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Go to your Home screen.,Allez sur votre écran d'accueil.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,2,2.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap the More icon at the bottom of the screen.,Appuyez sur l'icône Plus au bas de l'écran.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,3,3.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap Settings.,Appuyez sur Paramètres.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,4,4.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap Device information.,Appuyez sur Informations sur l'appareil.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,5,5.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"Beside Repair your #PRS_ORG# account, tap Repair.","À côté de réparer votre compte #PRS_ORG#, appuyez sur Réparer.",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,6,6.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap Repair now.,Appuyez sur Réparer maintenant.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"To sign out from your eReader, please proceed with the steps indicated below:","Pour vous déconnecter de votre liseuse, veuillez procéder comme suit :",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,1,1.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Go to your Home screen.,Allez sur votre écran d'accueil.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,2,2.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap the Menu icon at the top of the screen.,Appuyez sur l'icône Menu en haut de l'écran.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,3,3.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap Settings.,Appuyez sur Paramètres.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,4,4.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap Accounts.,Appuyez sur comptes.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,5,5.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"Under #PRS_ORG#, tap Sign out.","Sous #PRS_ORG#, appuyez sur déconnexion.",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,A confirmation screen will appear.,Un écran de confirmation apparaîtra.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Tap Sign out.,Appuyez sur Déconnexion.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"After you sign out, follow the onscreen instructions to set up your eReader.","Après votre inscription, suivez les instructions de l'écran pour configurer votre liseuse.",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,I wait here,Nous attendons ,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"still here, no problem","Toujours ici, pas de problème",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,"still here, no problem","Toujours ici, pas de problème",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,je ne trouve pas réparer,I cannot repair,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,j'ai juste déconnexion au niveau du compte #PRS_ORG#,I just logged out of the #PRS_ORG# account,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,why weren't you able to perfom repair account procedure?,Pourquoi n'avez-vous pas pu effectuer la réparation du compte ?,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,je ne tourve pas réparer j'ai juste déconnexion sur ma liseuse,"I cannot find repair, I just have disconnect on my e-Reader",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,je viens de faire déconnexion c'est en cours,"I have just disconnected, it is in progress",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,je vous fais signe dès que j'ai pu reconfigurer ma liseuse,I will let you know as soon as I have been able to reconfigure my e-Reader,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,"After you sign out, follow the onscreen instructions to set up your eReader.","Après votre inscription, suivez les instructions de l'écran pour configurer votre liseuse.",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,how is it going?,Comment ça se passe ?,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,je suis reconnectée c'est en cours de synchronisation,I am reconnected it is being synchronized,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,good .,bien.,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,let us wait,Attendons,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,c'est bon j'arrive à ouvrir le fichier qui posait problème :),"good, I manage to open the file that was problematic :)",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,merci pour votre aide,thanks for your help,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,very good,très bien,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with?,Y a-t-il autre chose que nous pouvons faire pour vous aider ?,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,non c'est parfait,no it is perfect,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
en,fr,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, nous avons eu le plaisir de vous aider aujourd'hui.",en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
en,fr,I hope you have an excellent day.,Bonne journée. ,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,agent
fr,en,Bonne journée à vous aussi,Good day as well,en_fr_#CLIENT-02#_default021-01-03-16,#CLIENT-02#,customer
fr,en,"je ne sais pass comment synchroniser l'appli #PRS_ORG# de mon iPad, il n'y a pas l'icone d'actualisation que vous indiquez sur votre site","I do not know how to sync the #PRS_ORG# app on my iPad, there is no refresh icon you indicate on your site",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
fr,en,"7 janvier #NUMBER#, livre de #NAME#","January 7 #NUMBER#, book by #NAME#",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour les informations.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Je serai ravi de vous aider.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,"In order to help you, can you see the circled arrow in the #PRS_ORG# app?","Afin de vous aider, pouvez-vous voir la flèche entourée dans l'application #PRS_ORG# ?",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,"non, justement, je ne la vois pas !","no, I do not see it!",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,"to confirm, which #PRS_ORG# app did you download?","Pour être sûr, quelle application #PRS_ORG# avez-vous téléchargée ?",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,"celle que vous m'avez envoyée dans la confirmation, celle pour ios","the one you sent me in the confirmation, the one for iOS",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,"Thank you, in order to help you can you please sign out of the account and then sign in back?","Merci, afin de vous aider, pouvez-vous vous déconnecter du compte, puis vous reconnecter ?",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,comment est-ce que je me déconnecte du compte?,how do i log out of the account?,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,"To sign out, proceed with the steps indicated below on your ios app please:","Pour vous déconnecter, procédez aux étapes indiquées ci-dessous sur votre application ios :",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,1,1,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Open the #PRS_ORG# app.,Ouvrez l'application #PRS_ORG#.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,2,2,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Go to the #PRS_ORG# App's Home screen.,Allez à l'écran d'accueil de l'application #PRS_ORG#.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,3,3,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Tap the More icon at the bottom of the screen.,Appuyez sur l'icône Plus au bas de l'écran.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,4,4,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Tap Settings.,Appuyez sur Paramètres.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,5,5,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Tap Sign out.,Appuyez sur Déconnexion.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,6,6,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Tap OK.,Appuyez sur OK.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,et ensuite comment vais-je vous retrouver?,and then how will I find you?,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,"You can ask for me or i can continue helping you via email, don't worry","vous pouvez demander à me parler ou je peux continuer à vous aider par e-mail, ne vous inquiétez pas",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,"je viens de me dėconnecter et de me reconnecter, ça ne change rien.","I just logged in and reconnected, it does not change anything.",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,On the app of your ipad?,Sur l'application de votre ipad ?,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,oui,Yes.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,Can you please uninstall the app and then re install it?,Pouvez-vous désinstaller l'application puis la réinstaller ?,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,je l'ai déjà fait 3 fois !,I have already done it 3 times!,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,customer
en,fr,Then let's try a repair account,Alors essayons un compte de réparation,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,"To repair your account on the #PRS_ORG# app, please follow the steps indicated below:","Pour réparer votre compte sur l'application #PRS_ORG#, veuillez suivre les étapes indiquées ci-dessous :",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,1,1,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,"From the #PRS_ORG# App's home screen, tap More at the bottom of the screen.","Depuis l'écran d'accueil de l'application #PRS_ORG#, appuyez sur Plus en bas de l'écran.",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,2,2,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Tap Help.,Appuyez sur Aide.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,3,3,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Tap Repair your account.,Appuyez sur Réparer votre compte.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,4,4,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,Tap Repair.,Appuyez sur Réparer.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,"If you have a lot of items, it may take a while to repair your account.","Si vous avez beaucoup d'éléments, cela peut prendre un certain temps pour réparer votre compte.",en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,5,5,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
en,fr,"Go back to your Home screen, and tap Books or Audiobooks and see if the item that was missing appears.",Revenez à votre écran d'accueil et appuyez sur Livres ou livres audio et voyez si l'élément manquant apparaît.,en_fr_#CLIENT-02#_default021-01-03-14,#CLIENT-02#,agent
fr,en,ai une liseuse #PRS_ORG# essaie de télécharger un livre d une bibliotheque municipal avec applicatio #PRS_ORG# MAIS  QUAND j essaie télécharger ma liseuse dit pas autoriser mais hier  tout fonctionnait tantot j ai parler a quelqu un de chez vous il ma dit enlever #PRS_ORG# JE  l ai fait mais ca ne fonctionne pas que faire,"I have a #PRS_ORG# e-Reader. I am trying to download a book from a municipal library with the application #PRS_ORG#, however; when I try to download, my e-Reader indicates it is not allowed. Yesterday, everything worked. I spoke with one of your team, he told me to remove #PRS_ORG#. I did it, but it does not work; what to do?",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
fr,en,aucun pour instant,nothing for now,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
en,fr,hello!,"Bonjour,",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"I am really sorry to hear that your device does not download the file correctly, we can try basic troubleshooting steps to solve the problem",Nous sommes désolés d'apprendre que votre appareil ne télécharge pas correctement le fichier. Nous pouvons essayer des étapes de dépannage de base pour résoudre le problème.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"To do so, please follow the steps below:","Pour ce faire, veuillez suivre les étapes ci-dessous :",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,1) Deauthorize your Ereader,1) Déautorisez votre liseuse,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,1,1.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Turn on your eReader.,Allumez votre liseuse.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,2,2.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Connect your eReader to your computer using a Micro USB cable.,Connectez votre liseuse à votre ordinateur à l'aide d'un câble micro USB. ,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,3,3.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,On your eReader: Tap Connect.,Sur votre liseuse : Appuyez sur Connexion.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,4,4.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
