source_language,target_language,source,reference,doc_id,client_id,sender,lp
en,pt-br,I will close this chat now since no response has been received.,"Vou fechar este bate-papo agora, pois nenhuma resposta foi recebida.",en_pt-br_#CLIENT-02#_default_2021-01-03-3,#CLIENT-02#,agent,en-pt-br
en,pt-br,"I will gladly continue assisting you via email, or you can contact us again at a more convenient time for you.","Terei prazer em continuar ajudando você por e-mail, ou você pode entrar em contato conosco novamente em um momento mais conveniente para você.",en_pt-br_#CLIENT-02#_default_2021-01-03-3,#CLIENT-02#,agent,en-pt-br
pt-br,en,Comprei o livro Range.,"I bought the book ""Range"".",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,ele aparece no #PRS_ORG# (e-reader) mas dá erro ao abrir,It appears on #PRS_ORG# (e-reader) but shows an error when opening,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,#EMAIL#,#EMAIL#,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,Range,Range,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,Thank you for the information.,Obrigado pela informação.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,I will be more than happy to assist you.,Terei o maior prazer em ajudar.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,"I'll review your account, one moment please.","Vou analisar sua conta, aguarde um pouco.",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,ok,OK.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thank you for your waiting time, I have checked the information into your account.",Obrigado por esperar. Verifiquei as informações de sua conta.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,"I'm really sorry to know that you are having this issue with your eBook, however, I'm willing to help you.","Lamento que você esteja tendo esse problema com seu e-book. No entanto, estou aqui para ajudar.",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,Could you please indicate me the error message that you are receiving?,Você poderia me fornecer a mensagem de erro que você está recebendo?,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,"""opa,  não foi possível abrir esse documento Pode haver um problema com o arquivo.","""Ok, it is not possible to open this document. There may be a problem with the file.",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,Tente sincronizar ser e-reader Se vc ainda não conseguir abrir entre em contato com o Atendimento ao Cliente da #PRS_ORG# em #URL#,"Try to sync your e-reader. If you still can't open it, reach out to the #PRS_ORG# Customer Service at #URL#",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thank you, I'll share a couple of steps to perform into the eReader, okay?",Obrigado. Vou compartilhar alguns passos para você executar no e-reader.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,certo,Right,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,"We will logout and login back from the device, in order to do that, please follow these steps:","Vamos fazer logout e login no dispositivo. Para fazer isso, siga estes passos:",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,1,1,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,Go to your Home screen.,Acesse a tela inicial.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,2,2,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,Tap the Menu icon at the bottom right of the screen.,"Toque no ícone Menu, que se encontra na parte inferior direita da tela.",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,3,3,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,Tap Settings.,Toque em Configurações.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,4,4,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,Tap Accounts.,Toque em Contas.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,5,5,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,"Under #PRS_ORG#, tap Sign out.","Em #PRS_ORG#, toque em Sair.",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,A confirmation screen will appear.,Você verá uma tela de confirmação.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,6,6,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,Tap Sign out,Toque em Sair.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,ok,OK,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,Feito.,Done.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,agora apareceu um menu para escolher o iioma,Now there is a menu to choose the language,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,idioma,Language,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Yes, you need to follow the instructions into your screen in order to login back.","Sim, você precisa seguir as instruções na tela para fazer login novamente.",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,It worked?,Funcionou?,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,fiz o login novamente e ele está fazendo novamente o download do livro Range,"I logged in again and it is again downloading the book ""Range""",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,estou aguardando terminar o download que iniciou automaticamente,I'm waiting to finish the download that started automatically,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,Okay.,Certo.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,entrou,It started,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,"eu já tinha feito isso, mas ok, importante é que entrou.","I had already done that, but ok, the important is that it loaded.",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,deve ter faltado alguma coisa,There must have had something missing,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,obrigada,Thank you,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,Great!,Ótimo!,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,Is there anything else I can help you with?,Você precisa de ajuda com mais alguma coisa?,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,"Só isso, muito obrigada e feliz ano novo","That's all, thank you so much and happy new year",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,bom trabalho,Have a good work,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.",Obrigado por entrar em contato com o #PRS_ORG#. Foi um prazer ajudar.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
en,pt-br,I hope you have an excellent day.,Espero que você tenha um ótimo dia.,en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,agent,en-pt-br
pt-br,en,"ok, grata!","Ok, thank you!",en_pt-br_#CLIENT-02#_default_2021-01-03-8,#CLIENT-02#,customer,pt-br-en
pt-br,en,Apos factory reset o tablet não inicializa mais.,"After the hard reset, the tablet no longer boots.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Quando tento config o wi-fi da erro de update.,"When I try to set up the wi-fi, it shows a update error.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,"Ja tentei resetar novamente e tambem wiped o cache, mas nao funciona.","I've tried to reset it again and also cleared the cache, but it doesn't work.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Oque devo fazer?,What should I do?,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,obrigado.,Thank you.,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Desculpe não tenho conta,"Sorry, I have no account",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Hello #NAME#, I will be more than happy to assist you.","Olá, #NAME#, ficarei feliz em ajudá-lo.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
en,pt-br,May I know what device you have?,Posso saber qual dispositivo você tem?,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,"Eu acredito que seja o mais simples, o #PRS_ORG#","I believe it is the simplest, the #PRS_ORG#",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"I see #NAME#, when you set up the eReader you should sign in into an account, with your email address, is possible that you kindly provide me it?","Eu entendo, #NAME#, quando você configura o e-reader você deve fazer login em uma conta, com seu endereço de e-mail, é possível que você o forneça para mim, por gentileza?",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
en,pt-br,"And if I understand correctly, your eReader won't connect to wifi, right?","E se eu entendo corretamente, seu e-reader não se conecta ao Wi-Fi, certo?",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,isso,Yes,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,sim nao completa a conecção,"Yes, it does not make the connection",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"I see, you get some error message when you tried?","Eu vejo, você recebe alguma mensagem de erro quando tentou?",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,#7,#7,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,error #7,Error # 7,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Como posso atualizar pelo android robot usando a opcao de usb drive?,How can I upgrade through android robot using the USB drive option?,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Well, you can try to set up the eReader using a computer","Bem, você pode tentar configurar o e-reader usando um computador",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
en,pt-br,"if you want, we can try to do that","Se você quiser, podemos tentar fazer isso",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,sim estou no meu computador,"Yes, I'm on my computer",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,e o tablet esta conectado,And the tablet is connected,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,Did you have #PRS_ORG# App installed?,Você tem o aplicativo #PRS_ORG# instalado?,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,nao,No,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,vou instalar,I will install,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Yes please, I will provide you the link #URL#","Sim, por favor, vou fornecer-lhe o link #URL#",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,agora tenho ele pronto,Now I have it ready,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Great thank you, eReader is connected?","Ótimo obrigado, o e-reader está conectado?",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,"se o e-reader for o tablet, sim ele esta","If the e-reader is the tablet, yes, it is",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Gostaria de lembrar que dei um factory reset no tablet,I would like to remind you that I performed a hard reset on the tablet,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Yes #NAME#, but previously  on your device you should choose ""Don’t have a Wi Fi network"" before to connect it","Sim #NAME#, mas anteriormente no seu dispositivo você deve escolher ""Não tem uma rede Wi-Fi"" antes de conectar",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,nao existe essa opcao,There is no such option,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,"apos a primeira tela onde seleciono a linguagem e pressiono Get started, a seguir tenho a tela para configurar o wi-fi e nao tenho opcao de nao configurar","After the first screen where I select the language and press ""Get started"", then there is the screen to configure the wi-fi and it does not show the option to configure",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,"tenho apenas opcao de Scan, Add Network, Back, Next e selecionar alguma wifi network.","I only have the ""Scan"", ""Add Network"", ""Back"", ""Next"", and ""Select a WiFi network"" options.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Well, can you please try to turn off and turn on eReader again, please?","Bem, você pode por favor tentar desligar e ligar o e-reader novamente, por favor?",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,"sim, desligando agora","Yes, switching off now",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Religando novamente,Reconnecting,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Ok, please let me know if you can see the Don’t have a Wi Fi network option","Ok, por favor, informe-me se você puder ver a opção ""Não tem uma rede Wi-Fi""",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,acabou de ligar e recebi a mensagem q o #PRS_ORG#ou,Just called and received the message that the #PRS_ORG#,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,oque é o #PRS_ORG#?,What is the #PRS_ORG#?,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,Did you received an offer?,Você recebeu uma oferta?,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,"nao, como?","No, what?",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,Sorry I can't understand what you recieved.,"Desculpe, eu não consigo entender o que você recebeu.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,"#NAME#, te agradeço muito pela ajuda e paciencia, mas tenho que sair agora.","#NAME#, thank you very much for the help and patience, but I have to leave now.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Eu vou tentar outra hora buscar uma ajuda aqui.,I'll try another hour to get some help here.,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
pt-br,en,Obrigado e tenha um bom dia.,Thank you and have a good day.,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thanks to you for your patience #NAME#,  if you need further assistance, please feel free to reply my email, and I will gladly assist you personally.","Obrigado pela sua paciência, #NAME#, se você precisar de mais ajuda, por favor, sinta-se à vontade para responder meu e-mail e terei prazer em ajudá-lo pessoalmente.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
en,pt-br,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-lo hoje.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
en,pt-br,I hope you have an excellent day.,Espero que você tenha um excelente dia.,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,Qual seu email?,What is your email?,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,Hi #NAME#!,"Olá, #NAME#!",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
en,pt-br,She will send you an email follow up and you can reply in there or you can open a new chat whenever you can,Ela lhe enviará um e-mail de acompanhamento e você pode responder lá ou abrir um novo bate-papo sempre que puder,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,"Ok, obrigado.","Ok, thank you.",en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,customer,pt-br-en
en,pt-br,Happy to help!,Fico feliz em ajudar!,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
en,pt-br,Goodbye!,Adeus!,en_pt-br_#CLIENT-02#_default_2021-01-03-15,#CLIENT-02#,agent,en-pt-br
pt-br,en,Boa noite,Good evening!,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,"Efetuei a compra de um livro, pagando via #PRS_ORG#, mas o livro não está presente na minha conta.","I bought a book, paying via #PRS_ORG#, but the book is not in my account.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,#EMAIL#,#EMAIL#,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,"Hoje, #PRS_ORG#.","Today, #PRS_ORG#.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,10,10,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,Thank you for the information.,Obrigado pela informação.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,I will be more than happy to assist you.,Terei todo o prazer em ajudá-lo.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,"Nice to meet you, #NAME#.","Prazer em conhecê-lo, #NAME#.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,I hope you are having a great day!,Espero que você esteja tendo um ótimo dia!,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,Would you be so kind as to share a screenshot/capture of the charge done to your #PRS_ORG# account for this eBook so we can look into it immediately and we can provide the right solution for you.,Você faria a gentileza de compartilhar uma captura de tela/captura da cobrança feita em sua conta #PRS_ORG# para este e-book para que possamos analisá-lo imediatamente e fornecer a solução certa para você.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,Please include the payment details.,"Por favor, insira os detalhes de pagamento.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Sim,Yes.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thank you, please don't feel in a rush.","Obrigado, por favor, não se sinta em uma pressa.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,I'll wait.,Eu vou esperar.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Ok,OK,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,I just need to refresh this interaction every two minutes so if you could let me know how's everything going that'd be great.,Eu só preciso atualizar essa interação a cada dois minutos para que você possa me avisar como tudo vai que seria ótimo.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Estou a tentar fazer o upload da imagem,I'm trying to upload the image.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Please don't feel in a rush, thank you for updating me.","Por favor, não tenha pressa, obrigado por me atualizar.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Visitor uploaded: #PHONENUMBER#.jpg,Visitor uploaded: #PHONENUMBER#.jpg,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,URL: #URL#,URL: #URL#,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,Type: image/jpeg,Type: Image/jpeg,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,Size: #NUMBER#,Size: #NUMBER#,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,Aqui está...,Here it is...,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,Can you please provide me with the eBook title that you're missing in your account.,Você pode me fornecer o título do e-book que está faltando em sua conta.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,"Konosuba: God's Blessing on This Wonderful World!, Vol.","Konosuba: God's Blessing on This Wonderful World!, Vol.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,11 (light novel),11 (light novel),en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thank you, unfortunately the screenshot you provided is for another eBook that you have in your account.","Obrigado, infelizmente a captura de tela que você forneceu é para outro e-book que você tem em sua conta.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,Please provide me with the current charge done for that eBook but that you didn't receive.,"Por favor me forneça a cobrança atual feita para esse e-book, mas que você não recebeu.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,I need to refresh this interaction every two minutes so it would be great if you could update me.,"Eu preciso atualizar essa interação a cada dois minutos, então seria ótimo se você pudesse me atualizar.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Ok,OK,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,Thank you.,Obrigado.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Visitor uploaded: Screenshot_2021-01-04-03-39-57-802_org.jpg,Visitor uploaded: Screenshot_2021-01-04-03-39-57-802_org.jpg,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,URL: #URL#,URL: #URL#,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,Type: image/jpeg,Type: Image/jpeg,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,Size: #NUMBER#,Size: #NUMBER#,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,"Para a transação que fiz há cerca de 25 minutos, apenas recebi está informação",I only received this information for the transaction I made about 25 minutes ago.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,Não recebi fatura por parte da #PRS_ORG#,I have not received an invoice from #PRS_ORG#,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thank you, in this case I do need to escalate the ticket so our team can look into the charge.","Obrigado, nesse caso, preciso escalar o ticket para que nossa equipe possa analisar a cobrança.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,We will be getting back to you through email as soon as possible.,Nós entraremos em contato com você por e-mail o mais rápido possível.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,"Até lá não tenho acesso ao livro nem o posso comprar, certo?","Until then, I don't have access to the book, and I can't buy it, correct?",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,"No, I apologize.","Não, peço desculpas.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,Our team will look into this and we'll be getting back to you through email as soon as possible.,Nossa equipe analisará isso e entraremos em contato por e-mail o mais rápido possível.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,"Ok, obrigado","Ok, thank you!",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,Is there anything else I can help you with?,Há mais alguma coisa em que eu possa ajudá-lo?,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Não.,No.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
pt-br,en,Fico a aguardar resolucao via e-mail.,I look forward to your resolution of the issue via email.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,customer,pt-br-en
en,pt-br,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-lo hoje.",en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
en,pt-br,I hope you have an excellent day.,Espero que você tenha um excelente dia.,en_pt-br_#CLIENT-02#_default_2021-01-03-9,#CLIENT-02#,agent,en-pt-br
pt-br,en,Não consigo abrir o livro que comprei.,I can't open the book I bought.,en_pt-br_#CLIENT-02#_default_2021-01-03-13,#CLIENT-02#,customer,pt-br-en
