source_language,target_language,source,reference,doc_id,client_id,sender,lp
en,de,Thank you,Vielen Dank.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,One moment please,Einen Moment bitte.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,Do you want to cancel your whole order?,Möchten Sie Ihre gesamte Bestellung stornieren?,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
de,en,ja,Yes.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,customer,de-en
en,de,Ok one moment please,"Okay, einen Moment, bitte.",en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,Your order has been cancelled for a full refund as per your request,Ihre Bestellung wurde gemäß Ihrer Anfrage gegen eine volle Rückerstattung storniert.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,#ALPHANUMERIC_ID#.00,#ALPHANUMERIC_ID#.00,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,please allow 7 days for a debit card refund and 30 days for a credit card refund,Bitte erlauben Sie 7 Tage für eine Debitkarten-Rückerstattung und 30 Tage für eine Kreditkarten-Rückerstattung.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,Thank you & my apologies again for the delays,Vielen Dank und ich entschuldige mich noch einmal für die Verzögerungen.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
de,en,ok super vielen Dank!,"Okay, great. Thank you!",en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,customer,de-en
de,en,Können sie mir eine Email Bestätigung senden?,Can you send me an email confirmation?,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,customer,de-en
en,de,Yes you will haeve an email shortly,"Ja, Sie erhalten in Kürze eine E-Mail.",en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,this comes from our finance department,Diese kommt von unserer Finanzabteilung.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,Thank you again,Vielen Dank nochmals.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,I will end the chat now,Ich werde den Chat jetzt beenden.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
en,de,Have a good day,Ich wünsche Ihnen einen schönen Tag.,en_de_#CLIENT-01#_default021-02-14-0,#CLIENT-01#,agent,en-de
de,en,Ich habe eine Frage zu meiner Bestellung (Bestellnummer: #NUMBER#),I have a question about my order (order number: #NUMBER#).,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,"Hi #NAME#, thanks for contacting #PRS_ORG#","Guten Tag #NAME#, vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
en,de,"To help me assist you further may I please take your, billing address and email address please?","Darf ich bitte Ihre Rechnungsadresse und E-Mail-Adresse haben, um Ihnen weiterhelfen zu können?",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,ja gerne,"Yes, please.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,Rechnungsadresse: #ADDRESS#,Invoicing address: #ADDRESS#,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,E-Mail:,E-mail:,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,#EMAIL#,#EMAIL#,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,"Thanks for confirming this, how can I help?",Vielen Dank für die Bestätigung. Wie kann ich helfen?,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,"Ich habe den #PRS_ORG# Kleiderschrank (270 cm) mit Spiegeltüren bestellt und den Rahmen in grau, wollte allerdings den Rahmen in Eiche","I ordered the #PRS_ORG# wardrobe (270 cm) with mirror doors and the frame in grey, but wanted the frame in oak.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,Ist es noch möglich dies zu ändern?,Is it still possible to change this?,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,"Weiters wollte ich anfragen, ob ich die Innenverpackung von Standart auf Classic ändern kann",I also wanted to ask if I can change the interior packaging from standart to classic?,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,I will look at this now for you,Ich werde mir das jetzt für Sie ansehen.,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,Ok danke,"Ok, thank you!",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,As you have contacted us within the first 14 days we can request that this is cancelled for you and you will be able to re order this,"Da Sie uns innerhalb der ersten 14 Tage kontaktiert haben, können wir beantragen, dass dies für Sie storniert wird und Sie können dies erneut bestellen.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,"Ok, eine Änderung ist somit nicht möglich oder?","Ok, a change is therefore not possible?",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,We are unable to exchange the order but you can cancel and re place the order,"Wir können die Bestellung nicht umtauschen, aber Sie können die Bestellung stornieren und eine neue Bestellung aufgeben.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,Wird die gesamte Bestellung storniert?,Will the entire order be cancelled?,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,No Just the #PRS_ORG# part,"Nein, nur das #PRS_ORG#-Teil",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,Ok danke,"Ok, thank you!",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,Dann werde ich das machen,Then I'll do it.,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,Would you like me to arrange this for you,"Möchten Sie, dass ich das für Sie arrangiere?",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,Vielen Dank,Thank you!,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,Nein ich mache es selbst,"No, I will do it myself.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
de,en,danke,Thank you!,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,customer,de-en
en,de,You are very welcome,Gern geschehen.,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
en,de,Have a great day,Ich wünsche ihnen einen schönen Tag.,en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
en,de,Thank you for taking the time to chat to me today.,"Vielen Dank, dass Sie sich die Zeit genommen haben, sich heute mit mir zu unterhalten.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
en,de,Once this chat has ended you will be sent a 'rate my chat' feedback email.,"Sobald dieser Chat beendet ist, erhalten Sie eine Feedback-E-Mail mit dem Titel „Bewerten Sie meinen Chat”.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
en,de,"Please kindly fill this in if you have a moment, however if you don't have time then may I wish you a wonderful day and thank you again.","Bitte füllen Sie diese aus, wenn Sie einen Moment Zeit haben. Wenn Sie jedoch keine Zeit haben, wünsche ich Ihnen einen schönen Tag und danke Ihnen nochmals.",en_de_#CLIENT-01#_default021-02-14-2,#CLIENT-01#,agent,en-de
de,en,Hallo liebes #NAME# - ich habe gestern die Bestellung mit der Nummer #NUMBER# ausgelöst.,"Hello dear #NAME# - Yesterday, I placed the order with the number #NUMBER#.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,"Leider habe ich meine email-Adresse unvollständig angegeben (es fehlte das ""c"" in "".com"", soweit ich sehen kann), so dass ich keine BEstellbestätigung erhalten habe.","Unfortunately, I entered my email address incompletely (the ""c"" in "".com"" was missing as far as I can see) so that I have not received a confirmation of receipt.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,Könntet ihr dies bitte korrigieren...?,Could you please correct this...?,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,Good Morning #NAME#,"Guten Morgen #NAME#,",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#","vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Sie sind mit #NAME# verbunden.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,"So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,"#NAME#, #EMAIL#, #ADDRESS#.","#NAME#, #EMAIL#, #ADDRESS#",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,#ADDRESS#,#ADDRESS#,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,"Thank you - regrettably, I am unable to change the email address - so we could leave it as is, and make sure when the items are due for delivery, to update this with the couriers, so they have the correct details, alternatively, I can cancel the order down/refund and you can place the order again with the correct details","Vielen Dank. Leider kann ich die E-Mail-Adresse nicht ändern. Wir können es so lassen, wie es ist, und sicherstellen, dass wir die Kuriere informieren, wenn die Artikel zur Auslieferung anstehen, damit sie die richtigen Angaben haben. Alternativ kann ich die Bestellung stornieren/zurückerstatten und Sie können die Bestellung mit den richtigen Daten erneut aufgeben.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,"Ja, dann stornieren Sie es bitte - wenn Sie die email-Adresse so nicht ändern können","Yes, then please cancel it - if you cannot simply change the email address.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,Ansonsten bekomme ich ja keine weiteren Updates mit...,Otherwise I won't get any further updates...,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,Und ich würde nach erfolgter STornierung neu bestellen,And I would re-order after the cancellation has been completed.,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,"Okay, thank you - I understand.","Okay, vielen Dank. Ich verstehe.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,"I will cancel now, one moment",Ich werde jetzt eine Stornierung vornehmen. Einen Moment bitte.,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,Thank you for letting me know that you wish to cancel your order.,"Vielen Dank, dass Sie mich darüber informiert haben, dass Sie Ihre Bestellung stornieren möchten.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,I have cancelled this for you now.,Ich habe sie jetzt für Sie storniert.,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,Please allow 7 working days for a debit card refund and up to 30 working days for a credit card refund.,Bitte erlauben Sie 7 Werktage für eine Debitkarten-Rückerstattung und bis zu 30 Werktage für eine Kreditkarten-Rückerstattung.,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,Thank you again,Nochmals vielen Dank.,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,"Hallo #NAME#, ich habe erneut bestellt, jedoch ist der gleiche Fehler erneut aufgetreten.","Hello #NAME#, I ordered again, but the same error occurred again.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,"Ich sehe, dass in meinem ganzen Profil bei Euch meine email-Adresse falsch hinterlegt ist, ich kann sie jedoch nicht korrigieren.","I see that my email address is incorrectly stored in my entire profile, but I cannot correct it.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,Könnt ihr das bitte tun....?,Can you please do that...?,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,What is the new order number #NAME#?,"Wie lautet die neue Bestellnummer, #NAME#?",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,#NUMBER#,#NUMBER#,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,"Oh no :-( I cannot change this regrettably - One moment, I will just speak to a colleague to see what can be done","Oh nein. :- ( Ich kann dies leider nicht ändern. Einen Moment bitte. Ich werde mit einem Kollegen sprechen, um zu sehen, was getan werden kann.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,"Ich hab's selber auch probiert, aber es geht nicht :/","I tried it myself, but it's not possible. :/",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,Danke für deine Hilfe erstmal...,Thank you for your help for now...,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,"Okay #NAME# - so again, I cannot change this - its up to you, I can leave as is and make sure we update the courier nearer the time, or I would need to cancel the whole order again and you will need to start again","Okay, #NAME#. Ich kann das also nicht ändern. Die Entscheidung liegt bei Ihnen. Ich kann es so lassen, wie es ist, und sicherstellen, dass wir den Kurier zeitnah aktualisieren, oder ich müsste die gesamte Bestellung erneut stornieren und Sie müssen erneut von vorne beginnen.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,"Nein, dann bitte ich erneut um STornierung - ich würd dann ein ganz neues Profil anlegen und erneut bestellen...","No, then I'll ask you to cancel again - I would then create a whole new profile and order again...",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,Okay?,Okay?,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,"Okay, one moment and I will cancel down, yes, you will need to start again and create a whole new profile from scratch","Okay, einen Moment bitte. Ich werde dies jetzt stornieren. Ja, Sie müssen wieder von vorne anfangen und ein ganz neues Profil erstellen.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,"yes, wird gemacht","Yes, I will do that.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
de,en,danke,Thank you.,en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,customer,de-en
en,de,"Okay, this one again is cancelled for you","Okay, diese ist wieder für Sie storniert.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,"Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat.","Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, dass es mir gelungen ist, Ihre Anfrage zu lösen. Wenn es Ihnen nichts ausmachen würde, unseren heutigen Chat auf der Grundlage meiner Kundendienstfähigkeiten zu bewerten, wäre ich Ihnen sehr dankbar. Die Bewertungsschaltfläche finden Sie in diesem Chat.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
en,de,I hope you have a great day and please come back to us if you need any further assistance.,"Ich wünsche Ihnen einen schönen Tag und bitte melden Sie sich wieder bei uns, wenn Sie weitere Hilfe benötigen.",en_de_#CLIENT-01#_default021-02-14-3,#CLIENT-01#,agent,en-de
de,en,"Sehr geehrte Damen und Herren, ich habe einen Mängel an meinem gelieferten Produkt festgestellt.","Dear Sir or Madam, I found a defect on my delivered product.",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,Wie muss ich jetzt weiter fortgehen?,How do I proceed now?,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,MfG #NAME#,"Kind regards, #NAME#",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Good Morning #NAME#,"Guten Morgen #NAME#,",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
en,de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#.","vielen Dank, dass Sie sich an #PRS_ORG# wenden, Sie sind mit #NAME# verbunden.",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
en,de,"So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,"#NAME#, #EMAIL#","#NAME#, #EMAIL#",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,#ADDRESS#,#ADDRESS#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Thank you #NAME# let me just bring this up for you,"Vielen Dank #NAME#, lassen Sie es mich kurz aufrufen.",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,Bestellnummer: #NUMBER#),Order number: #NUMBER#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Whilst I bring this up could you please attach some images for me so I can further assist you,"Könnten Sie mir bitte einige Bilder anhängen, damit ich Ihnen weiterhelfen kann?",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: image/jpeg,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: image/jpeg,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,I am very sorry to hear this #NAME# - So I have looked into what we can do for you - These are out of stock regrettably so we can offer either a collection/refund or a partial refund to keep this item,"Es tut mir sehr leid, das zu hören, #NAME#. Ich habe jetzt untersucht, was wir für Sie tun können. Sie sind leider nicht vorrätig, daher können wir entweder eine Abholung/Rückerstattung oder eine Teilrückerstattung anbieten, wenn Sie den Artikel behalten möchten.",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,Vielen v Dank,Thank you very much.,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
de,en,Vielen Dank wie hoch ist denn die Teilrückerstattung?,Thank you. How much is the partial refund?,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Let me just review this with my colleague,Lassen Sie mich dies kurz mit meinem Kollegen besprechen.,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,Okay,Okay.,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,For this we could offer a partial refund of €100,Hierfür könnten wir eine Teilrückerstattung von 100 € anbieten.,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,Mit 150€ wäre ich einverstanden,I would agree with €150.,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Yes we can do that for you - I will push that through for you today,"Ja, das können wir für Sie tun. Ich werde das heute für Sie durchsetzen.",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,In Ordnung,All right.,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Not a problem #NAME# I will get the email sorted back to the original card,"Kein Problem, #NAME#, ich werde die E-Mail wieder auf die ursprüngliche Karte schicken lassen.",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,Okay,Okay.,en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Is there anything else I can help you with today?,"Gibt es noch etwas, bei dem ich Ihnen heute behilflich sein kann?",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,"Danke, nein, schöne Tag noch","Thank you, no. Have a nice day.",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,customer,de-en
en,de,Have a lovely day #NAME#,"Ich wünsche Ihnen einen schönen Tag, #NAME#!",en_de_#CLIENT-01#_default021-02-14-4,#CLIENT-01#,agent,en-de
de,en,#PHONENUMBER#,#PHONENUMBER#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,guten Tag,"Good day,",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,es geht um bestellung #NUMBER#,This is regarding the order #NUMBER#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,#NAME#,#NAME#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,#ADDRESS#,#ADDRESS#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,#EMAIL#,#EMAIL#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,Mein Paket von Ihnen ist ständig unterwegs und kommt nicht an,My package from you is always in transit and does not arrive.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,"es ist einmal verweigert worden, seit dem geht das paket hin und her","It has been denied once, since then the package goes back and forth.",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,Ich würde es nach Erstattung des Kaufpreises sofort neu bestellen.,I would reorder it immediately after the refund of the purchase price.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,ich glaube nicht mehr das das Paket hier gut ankommt,I no longer think that the package will arrive well here.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,okay,Okay,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,"nein, hat der Paketshop verweigert, weiß nicht warum","No, the parcel shop has refused it, I don't know why.",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,das dauert mir zu lange,That takes too long for me.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,"jaa das steht da, zum dritten mal","Yes, that's there, for the third time.",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,das kommt hier nie an,It never arrives here.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,sie sind noch da?,Are you still there?,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,gibt es eine Lösung?,Is there a solution?,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,kein proplem :),No problem. :),en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,leider ist der chat zu #PRS_ORG# abgebrochen,"Unfortunately, the chat with #PRS_ORG# was interrupted.",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,er hat einen Vorschlag den ich gerne Annehmen würde,He has a proposal I would like to accept.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,hallo,Hello,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
en,de,"Hi #NAME#, thanks for contacting #PRS_ORG#","Guten Tag #NAME#, vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#.",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
de,en,hallo,Hello,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
en,de,"To help me assist you further may I please take your order number, billing address and email address please?","Darf ich bitte Ihre Bestellnummer, Rechnungsadresse und E-Mail-Adresse erfahren, damit ich Ihnen weiterhelfen kann?",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
de,en,"ich hattte eben alles durch gegeben, und der Kollege hatte einen Vorschlag","I have just provided all the information, and the colleague had a proposal",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,den ich annnehmen mag,I would like to accept.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
en,de,"Thanks as this is an ew chat I would need to ask for the information again, sorry","Vielen Dank. Da dies ein neuer Chat ist, müsste ich erneut nach den Informationen fragen, es tut mir leid.",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
de,en,#NUMBER#,#NUMBER#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,#ADDRESS#,#ADDRESS#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,#ADDRESS#,#ADDRESS#,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
en,de,I will look at this for you now,Ich werde mir das jetzt für Sie ansehen.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
de,en,Das Warten auf #PRS_ORG# tut mir schrecklich leid.,I am terribly sorry about the wait for #PRS_ORG#.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,"Was ich vorschlagen kann ist, dass wir diesen Artikel für Sie nachbestellen, eine Versandzeit von 4 Werktagen?","What I can suggest is that we re-order this item for you, a shipping time of 4 working days?",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,(übersetzt),(translated),en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,das war die Antwort Ihres Kollegen,That was your colleague's answer.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
en,de,"I have seen all the details, would you like this reordered for you?","Ich habe mir alle Details angeschaut. Möchten Sie, dass dies für Sie nachbestellt wird?",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
en,de,Are you still able to chat please?,Sind Sie noch in der Lage zu chatten?,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
de,en,ja#,Yes,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
de,en,bitte,Please,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
en,de,Thanks,Vielen Dank.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
de,en,ja nachbestellen,"Yes, reorder.",en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,customer,de-en
en,de,The new order number is #NUMBER# and the dispatch will be 23rd Feb,Die neue Bestellnummer lautet #NUMBER# und der Versand erfolgt am 23. Februar.,en_de_#CLIENT-01#_default021-02-14-5,#CLIENT-01#,agent,en-de
