doc_id,content_type,source_language,target_language,client,brand,tone,source_segment,mt_segment,pe_segment,translation_direction
en_fr_#CLIENT-02#_default021-01-17-66,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,It was my pleasure to assist you today.,J'ai eu le plaisir de vous aider aujourd'hui.,J'ai eu le plaisir de vous aider aujourd'hui.,agent
en_fr_#CLIENT-02#_default021-01-17-66,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Have a wonderful day.,Bonne journée !,Bonne journée !,agent
en_fr_#CLIENT-02#_default021-01-17-66,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Goodbye.,Au revoir.,Au revoir.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Bonjour, je tente d'utiliser ma nouvelle liseuse #PRS_ORG#.","Hello, I try to use my new #PRS_ORG# reader.","Hello, I am trying to use my new #PRS_ORG# reader.",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"On me dit ""Votre liseuse n'est pas autorisée à ouvrir ce livre""","I am told ""Your reader is not allowed to open this book""","I got a message saying: ""Your reader is not allowed to open this book""",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Bonjour #NAME#,","Hello #NAME#,","Hello #NAME#,",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,C'est #NAME#,It is #NAME#,It's #NAME#.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,J'ai suivi ce guide: #URL# mais j'obtiens toujours ke même message d'erreur après avoir transférer le livre,I followed this guide: #URL# but I always get the same error message after transferring the book,I followed this guide: #URL# but I always get the same error message after transferring the book.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Hello #NAME#, thank you for the information.","Bonjour #NAME#, merci pour l'information.","Bonjour #NAME#, merci pour l'information.",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I will do my best to help you.,Je ferai de mon mieux pour vous aider.,Je ferai de mon mieux pour vous aider.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Are you using #PRS_ORG# to transfer the books?,Utilisez-vous #PRS_ORG# pour transférer les livres ?,Utilisez-vous #PRS_ORG# pour transférer les livres ?,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I just check the article,Je viens de vérifier l'article,Je viens de vérifier l'article.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Which version do you have?,Quelle version avez-vous ?,Quelle version avez-vous ?,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Oui je l'utilise,Yes I use it,"Yes, I'm using it.",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Of #PRS_ORG#,De #PRS_ORG#,De #PRS_ORG#,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#NUMBER#,#NUMBER#,#NUMBER#,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,And which error appears when you try to transfer the file?,Et quelle erreur apparaît lorsque vous essayez de transférer le fichier ?,Et quelle erreur s'affiche lorsque vous essayez de transférer le fichier ?,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Le fichier semble bien se transférer.,The file seems to transfer well.,The file seems to transfer well.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ensuite je déconnecte de manière sécuritaire (via la bare d'outil) le périphérique.,Then I securely disconnect (via the tool bare) the device.,Then I securely disconnect (via the tool bar) the device.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Ensuite, sur ma lisuse, je vais dans ""Mes livres"".","Then, on my booklet, I go to ""My books.""","Then, on my booklet, I go to ""My books.""",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je tente alors d'ouvrir le livre mais j'obtiens l'erreur,I then try to open the book but I get the mistake,I then try to open the book but I get the mistake.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"So #PRS_ORG# does not show you any error, but it pop up when you open the book at your ereader, correct?","Donc, #PRS_ORG# ne vous montre aucune erreur, mais cela apparaît lorsque vous ouvrez le livre sur votre liseuse, n'est-ce pas ?","Donc, #PRS_ORG# ne vous montre aucune erreur, mais elle s'affiche lorsque vous ouvrez le livre sur votre liseuse – est-ce cela ?",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Exact,Exact,That's correct.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I will guide you through the steps to delete the authorization, please delete the book file and download it again","Je vais vous guider à travers les étapes pour supprimer l'autorisation, veuillez supprimer le fichier du livre et le télécharger à nouveau",Je vais vous guider à travers les étapes pour supprimer l'autorisation. Veuillez supprimer le fichier du livre et le télécharger à nouveau.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Visitor uploaded: photo_2021-01-18_20-57-18.jpg,Visitor uploaded: Photo,Visitor uploaded: photo_2021-01-18_20-57-18.jpg,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,URL: #URL#,Url: #URL#,URL: #URL#,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Type: image/jpeg,Type: Image/jpeg,Type: Image/jpeg,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Size: #NUMBER#,Size: #NUMBER#,Size: #NUMBER#,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Then please process the steps below:,Veuillez ensuite traiter les étapes ci-dessous :,Veuillez ensuite suivre les étapes ci-dessous :,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,D'accord,Okay.,Ok.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1) Deauthorize your Ereader,1) Déautorisez votre liseuse,1) Désautorisez votre liseuse,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1,1,1,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Turn on your eReader.,Allumez votre liseuse.,Allumez votre liseuse.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2,2,2,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Connect your eReader to your computer using a Micro USB cable.,Connectez votre liseuse à votre ordinateur à l’aide d'un câble micro USB.,Connectez votre liseuse à votre ordinateur à l’aide d'un câble micro USB.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,3,3,3,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,On your eReader: Tap Connect.,Sur votre liseuse : Appuyez sur Connexion.,Sur votre liseuse : Appuyez sur Connexion.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,4,4,4,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,On your computer: Open #PRS_ORG#.,Sur votre ordinateur : Ouvrez #PRS_ORG#.,Sur votre ordinateur : Ouvrez #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,5,5,5,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Under 'Devices', right-click on #PRS_ORG# eReader.","Sous « Device », cliquez avec le bouton droit sur liseuse #PRS_ORG#.","Sous « Appareils », cliquez avec le bouton droit sur liseuse #PRS_ORG#.",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,6,6,6,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click Erase Device Authorization.,Cliquez sur Effacer l'autorisation du périphérique.,Cliquez sur Effacer l'autorisation du périphérique.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,7,7,7,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click OK at the confirmation screen.,Cliquez sur OK à l'écran de confirmation.,Cliquez sur OK à l'écran de confirmation.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2) De-authorize #PRS_ORG#,2) Annuler l'autorisation d'#PRS_ORG#,2) Annulez l'autorisation de #PRS_ORG#,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1,1,1,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"To deauthorize #PRS_ORG#, click Help > Erase Authorization.","Pour annuler l'autorisation d'#PRS_ORG#, cliquez sur Aide > Effacer l'autorisation.","Pour annuler l'autorisation de#PRS_ORG#, cliquez sur Aide &gt; Effacer l'autorisation.",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2,2,2,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"In the pop-up window that opens, enter the password for the account you used to authorize #PRS_ORG#.","Dans la fenêtre qui apparaît, saisissez le mot de passe du compte que vous avez utilisé pour autoriser #PRS_ORG#.","Dans la fenêtre contextuelle qui apparaît, saisissez le mot de passe du compte que vous avez utilisé pour autoriser #PRS_ORG#.",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,3,3,3,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click Erase Authorization,Cliquez sur Effacer l'autorisation.,Cliquez sur Effacer l'autorisation.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Pour l'étape 2 (Effacer l'autorisation) est-ce sur la liseuse ou sur #PRS_ORG# ?,For step 2 (Clear Authorization) is it on the reader or on #PRS_ORG#?,"For step 2 (Clear Authorization), is it on the reader or on #PRS_ORG#?",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Ok, je l'ai fait dans #PRS_ORG#","Ok, I did it in #PRS_ORG#","Ok, I did it on #PRS_ORG#.",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ensuite ?,Then?,Then?,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"No problem, please authorize one more time the device","Pas de problème, veuillez autoriser une fois de plus l'appareil","Pas de problème, veuillez autoriser une fois de plus l'appareil.",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"And with the file downloaded again, please transfer it one more time","Et avec le fichier téléchargé à nouveau, veuillez le transférer une fois de plus","Et avec le fichier téléchargé à nouveau, veuillez le transférer une fois de plus.",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"D'accord, c'est fait","Okay, it's done","Ok, it's done.",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please check if the book is now able to be read,Veuillez vérifier si le livre peut maintenant être lu.,Veuillez vérifier si le livre peut maintenant être lu.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Malheureusement, même erreur","Unfortunately, the same mistake","Unfortunately, same mistake.",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Pourtant, le livre semblait autorisé dans #PRS_ORG#:",Yet the book seemed authorized in #PRS_ORG#:,Yet the book seemed authorized in #PRS_ORG#:,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Visitor uploaded: #PRS_ORG#.png,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,URL: #URL#,Url: #URL#,URL: #URL#,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Type: image/png,Type: Image/png,Type: Image/png,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Size: #NUMBER#,Size: #NUMBER#,Size: #NUMBER#,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Have you tried to transfer any other ebook tittle lately?,Avez-vous récemment essayé de transférer un autre eBook ?,Avez-vous récemment essayé de transférer un autre eBook ?,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,C'est le seul avec lequel je tente le processus depuis la réception de l'appareil tout à l'heure,It's the only one I've been trying the process with since receiving the device earlier,It's the only one I've been trying the process with since receiving the device earlier.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Would you gently try with another tittle, just to make sure if the problem is the device or the ebook license","Pourriez-vous essayer doucement avec un autre titre, juste pour vous assurer que le problème est l'appareil ou la licence ebook","Pourriez-vous s'il vous plait essayer avec un autre titre, juste pour vous assurer que le problème est l'appareil ou la licence de l'ebook ?",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,D'accord,Okay.,Ok.,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"thank you, please let me knoe if the problem remains","Merci, s'il vous plaît laissez-moi savoir si le problème persiste",Merci. Veuillez me dire si le problème persiste.,agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Non pas plus,No more,"No, not anymore.",customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Qu'est-ce qui peut causer le problème ?,What can cause the problem?,What might be causing the problem?,customer
en_fr_#CLIENT-02#_default021-01-17-64,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Probably the ebook license of the first book is damaged, in this case, you may need to contact your library so they can restore the file","Probablement, la licence eBookle du premier livre est endommagée. Dans ce cas, vous devrez peut-être contacter votre bibliothèque afin qu'elle puisse restaurer le fichier.","Probablement, la licence de l'eBook du premier livre est endommagée. Dans ce cas, vous devrez peut-être contacter votre bibliothèque afin qu'elle puisse restaurer le fichier.",agent
en_fr_#CLIENT-02#_default021-01-17-64,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"D'accord, merci!","Okay, thank you!","Ok, thank you!",customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Bonjour, lorsque j’emprunte un livre à la bibliothèque, je reçois ce message:livre protège par #PRS_ORG#.","Hello, when I borrow a book from the library, I get this message: Book protects by #PRS_ORG#.","Hello, when I borrow a book from the library, I get this message: book protected by #PRS_ORG#.",customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Vous devez autoriser votre liseuse à nouveau avec votre #PRS_ORG# Id en utilisant #PRS_ORG#.,You must allow your reader again with your #PRS_ORG# Id using #PRS_ORG#.,You must authorize your reader again with your #PRS_ORG# ID using #PRS_ORG#.,customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Jais essayé, sans succès.","I tried, without success.","I tried that, without success.",customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Have you purchased any book with #PRS_ORG#?,Avez-vous acheté un livre avec #PRS_ORG# ?,Avez-vous acheté un livre avec #PRS_ORG# ?,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,aucun achat,No purchase,no purchase,customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,non,No,no,customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you.,Je vous remercie.,Je vous remercie.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I understand you have issues with #PRS_ORG#, is that correct?","Je comprends que vous avez des problèmes avec #PRS_ORG#, est-ce exact ?","Je comprends que vous avez des problèmes avec #PRS_ORG#, est-ce exact ?",agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,oui.,Yes.,yes.,customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Oui.,Yes.,Yes.,customer
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please try this next process.,Veuillez essayer ce prochain processus.,Veuillez essayer ce prochain processus.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"If you receive a Content Locked error when reading books on #PRS_ORG#, the eBook  you’re trying to read is protected by #PRS_ORG# (#PRS_ORG#).","Si vous recevez un message d'erreur lors de la lecture de livres sur #PRS_ORG#, la eBook que vous essayez de lire est protégée par la #PRS_ORG# (#PRS_ORG#).","Si vous recevez un message d'erreur lors de la lecture de livres sur #PRS_ORG#, l'eBook que vous essayez de lire est protégé par #PRS_ORG# (#PRS_ORG#).",agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,DRM prevents the unauthorized copying or redistribution of eBooks to protect the rights of authors and publishers.,DRM empêche la copie ou la redistribution non autorisée d'eBooks pour protéger les droits des auteurs et des éditeurs.,DRM empêche la copie ou la redistribution non autorisée d'eBooks pour protéger les droits des auteurs et des éditeurs.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Most public library eBooks are protected with #PRS_ORG#.,La plupart des eBooks des bibliothèques publiques sont protégées par #PRS_ORG#.,La plupart des eBooks des bibliothèques publiques sont protégés par #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Open #PRS_ORG#.,Ouvrez #PRS_ORG#.,Ouvrez #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Delete the file from #PRS_ORG# as well as from #PRS_ORG# (under My Documents),Supprimez le fichier de #PRS_ORG# ainsi que de #PRS_ORG# (sous Mes documents),Supprimez le fichier de #PRS_ORG# ainsi que de #PRS_ORG# (sous Mes documents),agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Make sure that the date and time on your eReader is correct.,Assurez-vous que la date et l'heure de votre liseuse sont correctes.,Assurez-vous que la date et l'heure de votre liseuse sont correctes.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,De-authorize your computer:,Annuler l'autorisation de votre ordinateur :,Annuler l'autorisation de votre ordinateur :,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,a.,a.,a.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Press CTRL+SHIFT+D all at the same time.,Appuyez sur CTRL + MAJ + D tout en même temps.,Appuyez simultanément sur CTRL + MAJ + D.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"(If you're on a Mac, press Command+Shift+D).","(Si vous êtes sur un Mac, appuyez sur Commande + Maj + D).","(Si vous êtes sur un Mac, appuyez sur Commande + Maj + D).",agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,b.,b.,b.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Enter your #PRS_ORG# password.,Entrez votre mot de passe #PRS_ORG#.,Saisissez votre mot de passe #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,c. Click Continue.,c. Cliquez sur Continuer.,c. Cliquez sur Continuer.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,d. Click Erase Authorization.,ré. Cliquez sur Effacer l'autorisation.,ré. Cliquez sur Effacer l'autorisation.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,De-authorize your eReader:,Annuler l'autorisation de votre liseuse:,Annuler l'autorisation de votre liseuse :,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,a. Plug in your #PRS_ORG#.,a. Branchez votre liseuse #PRS_ORG#.,a. Branchez votre liseuse #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,b.,b.,b.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Connect on your eReader,Appuyez sur Connecter sur votre liseuse,Appuyez sur Se connecter sur votre liseuse,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,c. Right-click on #PRS_ORG# eReader on the left under Devices.,c. Cliquez avec le bouton droit sur la liseuse #PRS_ORG# à gauche sous Appareils.,c. Cliquez avec le bouton droit sur la liseuse #PRS_ORG# à gauche sous Appareils.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,d. Click Erase Device Authorization.,ré. Cliquez sur Effacer l'autorisation de périphérique.,ré. Cliquez sur Effacer l'autorisation de périphérique.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,e. Click Erase Authorization.,e. Cliquez sur Effacer l'autorisation.,e. Cliquez sur Effacer l'autorisation.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,6,6,6,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Close #PRS_ORG#.,Fermez #PRS_ORG#.,Fermez #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Unplug your eReader.,Débranchez votre liseuse.,Débranchez votre liseuse.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Authorize your eReader and computer:,Autorisez votre liseuse et votre ordinateur.,Autorisez votre liseuse et votre ordinateur.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,a. Plug in your eReader.,A. Branchez votre liseuse.,a. Branchez votre liseuse.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,b.,b.,b.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Launch #PRS_ORG#.,Lancez #PRS_ORG#.,Lancez #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default021-01-10-12,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,c. Authorize your device with your #PRS_ORG# ID login.,c. Autorisez votre appareil avec votre identifiant #PRS_ORG# ID.,c. Autorisez votre appareil avec votre identifiant #PRS_ORG# ID.,agent
